timestamp,euler_re_roll,euler_re_pitch,euler_re_yaw,omega_re_p,omega_re_q,omega_re_r,sigma_re,,,,z_re,vz_re,dot_euler_re,,,eta_1,,,eta_4,doc
138678352,0.0193084304477443,-0.0790967433896789,2.62057841760145,-0.042616006369637,0.0961288220792079,-0.0501687418613861,0.789987507895291,0.592439278946894,0.910560721053107,0.599821421052104,-48.816803905186,0.0468563127564411,-0.0387873763478496,0.0970795229533413,-0.0484549040375258,0.466158678366703,0.000169338993407952,0.605918038755713,-0.0365156173877299,0.286377887241842
138728352,0.0189484619187283,-0.0789620579851395,2.62166414727521,0.0307948825471604,-0.0019885383385289,0.0471403487578184,0.773093243243243,0.603450258346582,0.906928596979332,0.605223569157393,-48.8147290822102,0.0443529586565268,0.027068478963948,-0.00288136501492022,0.0472414075261133,0.465350828266722,-0.000285926520751064,0.605787470814642,-0.03637657998059,0.286804092266927
138778352,0.0196598474010897,-0.0791345278944164,2.62338374442077,-0.023683179825493,-0.0118247303874133,0.0216320772684624,0.739309459459459,0.626800814785374,0.895501728934817,0.620128179650238,-48.8131084622642,0.0370235410592992,-0.0253798409593705,-0.0122477012176917,0.0214626067747865,0.463119447253801,0.000377172842121229,0.605244235329412,-0.0360858851413375,0.288577342972333
138828352,0.0168456423628654,-0.0774403277858963,2.62332659582005,-0.0666705726913325,0.157261483508409,-0.0152041458036223,0.737283957326892,0.62959559178744,0.894354690016103,0.614106099033816,-48.8114806294088,0.0296496690260749,-0.0656965207484978,0.15749528203412,-0.0125906774664356,0.459301936668576,0.00254422444810194,0.603983902812185,-0.0355601082188429,0.292691370104187
138878352,0.0175823976842783,-0.0766844907172762,2.62226168147523,0.137982555368976,-0.129102298207831,-0.0637417402911647,0.755903119967794,0.619027958937198,0.899890116747182,0.594480495169082,-48.8097958376722,0.0219247493292324,0.143053806455375,-0.127961668450187,-0.0661962374528627,0.456593831385687,0.0040483892187468,0.603412180763322,-0.035552474624374,0.294557607774604
138928352,0.0207213405915826,-0.0794365038255876,2.61985066128873,-0.0179225080797276,0.0289394661951522,0.0151116942932692,0.769468260051564,0.609455777098659,0.891219566580726,0.600860557253352,-48.8079256619482,0.0164015497420152,-0.0191729336159932,0.0286201413347037,0.0157577625974285,0.45309383263129,0.0057751754665878,0.602956638440536,-0.0353287990782688,0.296044606999039
138978352,0.0204981089062231,-0.0799919126167482,2.61942000678435,-0.0146837747467675,-0.022832483333252,0.0770089946804099,0.779920493345411,0.600496719989647,0.873799177757647,0.623258200025882,-48.8053458142669,0.0193067966617489,-0.0208182317828089,-0.0244061149297138,0.0767703111496577,0.450394606611461,0.00658981732869415,0.601762238024493,-0.0344147156762077,0.299943415964714
139028352,0.0204921694128176,-0.0812803387346346,2.62041102229653,0.00715040898850287,0.0323570943219195,0.0955357789627593,0.786445721391538,0.601891442783076,0.868834291043654,0.624357120651444,-48.8025227374653,0.0208332299799862,-0.000684292580171646,0.0303927023663568,0.0964973202038224,0.448360277975017,0.00685733545838103,0.599520024751375,-0.0327345583509562,0.307262537002155
139078352,0.0192339847361402,-0.0801270921498246,2.62116610991388,-0.0324075604414977,0.08251393900026,0.0602144704355174,0.790457073518056,0.609914147036112,0.871842805138542,0.611821645256075,-48.7987315893844,0.0168718752986428,-0.0373692612091998,0.0813405838161491,0.0619891964629698,0.446724623629565,0.00702999946590196,0.597017754176329,-0.0309881850077312,0.31543054734567
139128352,0.0182622870904936,-0.0795588772641632,2.62065097899816,0.0756300150044514,-0.0103548241444881,0.081438927365017,0.779926392531857,0.619354530246391,0.873,0.611130444660154,-48.7950502704925,0.0130278761190619,0.0691532789048325,-0.0118402758715018,0.0814940319975557,0.445693123499763,0.0068276915143178,0.594449370597914,-0.0291018357114106,0.323814366363409
